"Plot Title: Baro_2022-08-29"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 20175475, SEN S/N: 20175475)","Temp, °C (LGR S/N: 20175475, SEN S/N: 20175475)","Coupler Detached (LGR S/N: 20175475)","Coupler Attached (LGR S/N: 20175475)","Host Connected (LGR S/N: 20175475)","Stopped (LGR S/N: 20175475)","End Of File (LGR S/N: 20175475)"
454,08/29/22 01:14:50 PM,101.716,37.165,,,,,
455,08/29/22 01:15:00 PM,101.726,37.165,,,,,
456,08/29/22 01:15:10 PM,101.730,37.274,,,,,
457,08/29/22 01:15:20 PM,101.730,37.274,,,,,
458,08/29/22 01:15:30 PM,101.750,37.274,,,,,
459,08/29/22 01:15:40 PM,101.720,37.274,,,,,
460,08/29/22 01:15:50 PM,101.730,37.274,,,,,
461,08/29/22 01:16:00 PM,101.730,37.274,,,,,
462,08/29/22 01:16:10 PM,101.730,37.274,,,,,
463,08/29/22 01:16:20 PM,101.730,37.274,,,,,
464,08/29/22 01:16:30 PM,101.730,37.274,,,,,
465,08/29/22 01:16:40 PM,101.740,37.274,,,,,
466,08/29/22 01:16:50 PM,101.720,37.274,,,,,
467,08/29/22 01:17:00 PM,101.740,37.274,,,,,
468,08/29/22 01:17:10 PM,101.740,37.274,,,,,
469,08/29/22 01:17:20 PM,101.730,37.274,,,,,
470,08/29/22 01:17:30 PM,101.726,37.165,,,,,
471,08/29/22 01:17:40 PM,101.726,37.165,,,,,
472,08/29/22 01:17:50 PM,101.726,37.165,,,,,
473,08/29/22 01:18:00 PM,101.736,37.165,,,,,
474,08/29/22 01:18:10 PM,101.716,37.165,,,,,
475,08/29/22 01:18:20 PM,101.736,37.165,,,,,
476,08/29/22 01:18:30 PM,101.726,37.165,,,,,
477,08/29/22 01:18:40 PM,101.736,37.165,,,,,
478,08/29/22 01:18:50 PM,101.726,37.165,,,,,
479,08/29/22 01:19:00 PM,101.726,37.165,,,,,
480,08/29/22 01:19:10 PM,101.736,37.165,,,,,
481,08/29/22 01:19:20 PM,101.736,37.165,,,,,
482,08/29/22 01:19:30 PM,101.726,37.165,,,,,
483,08/29/22 01:19:40 PM,101.726,37.165,,,,,
484,08/29/22 01:19:50 PM,101.722,37.055,,,,,
485,08/29/22 01:20:00 PM,101.722,37.055,,,,,
486,08/29/22 01:20:10 PM,101.732,37.055,,,,,
487,08/29/22 01:20:20 PM,101.732,37.055,,,,,
488,08/29/22 01:20:30 PM,101.732,37.055,,,,,
489,08/29/22 01:20:40 PM,101.732,37.055,,,,,
490,08/29/22 01:20:50 PM,101.732,37.055,,,,,
491,08/29/22 01:21:00 PM,101.732,37.055,,,,,
492,08/29/22 01:21:10 PM,101.762,37.055,,,,,
493,08/29/22 01:21:20 PM,101.732,37.055,,,,,
494,08/29/22 01:21:30 PM,101.728,36.946,,,,,
495,08/29/22 01:21:40 PM,101.738,36.946,,,,,
496,08/29/22 01:21:50 PM,101.728,36.946,,,,,
497,08/29/22 01:22:00 PM,101.738,36.946,,,,,
498,08/29/22 01:22:10 PM,101.738,36.946,,,,,
499,08/29/22 01:22:20 PM,101.738,36.946,,,,,
500,08/29/22 01:22:30 PM,101.748,36.946,,,,,
501,08/29/22 01:22:40 PM,101.738,36.946,,,,,
502,08/29/22 01:22:50 PM,101.738,36.946,,,,,
503,08/29/22 01:23:00 PM,101.738,36.946,,,,,
504,08/29/22 01:23:10 PM,101.735,36.837,,,,,
505,08/29/22 01:23:20 PM,101.735,36.837,,,,,
506,08/29/22 01:23:30 PM,101.715,36.837,,,,,
507,08/29/22 01:23:40 PM,101.735,36.837,,,,,
508,08/29/22 01:23:50 PM,101.735,36.837,,,,,
509,08/29/22 01:24:00 PM,101.745,36.837,,,,,
510,08/29/22 01:24:10 PM,101.735,36.837,,,,,
511,08/29/22 01:24:20 PM,101.755,36.837,,,,,
512,08/29/22 01:24:30 PM,101.735,36.837,,,,,
513,08/29/22 01:24:40 PM,101.731,36.728,,,,,
514,08/29/22 01:24:50 PM,101.741,36.728,,,,,
515,08/29/22 01:25:00 PM,101.731,36.728,,,,,
516,08/29/22 01:25:10 PM,101.731,36.728,,,,,
517,08/29/22 01:25:20 PM,101.751,36.728,,,,,
518,08/29/22 01:25:30 PM,101.731,36.728,,,,,
519,08/29/22 01:25:40 PM,101.731,36.728,,,,,
520,08/29/22 01:25:50 PM,101.741,36.728,,,,,
521,08/29/22 01:26:00 PM,101.727,36.620,,,,,
522,08/29/22 01:26:10 PM,101.737,36.620,,,,,
523,08/29/22 01:26:20 PM,101.747,36.620,,,,,
524,08/29/22 01:26:30 PM,101.737,36.620,,,,,
525,08/29/22 01:26:40 PM,101.737,36.620,,,,,
526,08/29/22 01:26:50 PM,101.737,36.620,,,,,
527,08/29/22 01:27:00 PM,101.737,36.620,,,,,
528,08/29/22 01:27:10 PM,101.727,36.620,,,,,
529,08/29/22 01:27:20 PM,101.737,36.620,,,,,
530,08/29/22 01:27:30 PM,101.743,36.511,,,,,
531,08/29/22 01:27:40 PM,101.743,36.511,,,,,
532,08/29/22 01:27:50 PM,101.743,36.511,,,,,
533,08/29/22 01:28:00 PM,101.743,36.511,,,,,
534,08/29/22 01:28:10 PM,101.743,36.511,,,,,
535,08/29/22 01:28:20 PM,101.743,36.511,,,,,
536,08/29/22 01:28:30 PM,101.743,36.511,,,,,
537,08/29/22 01:28:40 PM,101.743,36.511,,,,,
538,08/29/22 01:28:50 PM,101.753,36.511,,,,,
539,08/29/22 01:29:00 PM,101.750,36.403,,,,,
540,08/29/22 01:29:10 PM,101.730,36.403,,,,,
541,08/29/22 01:29:20 PM,101.730,36.403,,,,,
542,08/29/22 01:29:30 PM,101.730,36.403,,,,,
543,08/29/22 01:29:40 PM,101.720,36.403,,,,,
544,08/29/22 01:29:50 PM,101.720,36.403,,,,,
545,08/29/22 01:30:00 PM,101.720,36.403,,,,,
546,08/29/22 01:30:10 PM,101.720,36.403,,,,,
547,08/29/22 01:30:20 PM,101.716,36.295,,,,,
548,08/29/22 01:30:30 PM,101.726,36.295,,,,,
549,08/29/22 01:30:40 PM,101.736,36.295,,,,,
550,08/29/22 01:30:50 PM,101.716,36.295,,,,,
551,08/29/22 01:31:00 PM,101.736,36.295,,,,,
552,08/29/22 01:31:10 PM,101.716,36.295,,,,,
553,08/29/22 01:31:20 PM,101.716,36.295,,,,,
554,08/29/22 01:31:30 PM,101.726,36.295,,,,,
555,08/29/22 01:31:40 PM,101.726,36.295,,,,,
556,08/29/22 01:31:50 PM,101.722,36.187,,,,,
557,08/29/22 01:32:00 PM,101.712,36.187,,,,,
558,08/29/22 01:32:10 PM,101.732,36.187,,,,,
559,08/29/22 01:32:20 PM,101.722,36.187,,,,,
560,08/29/22 01:32:30 PM,101.732,36.187,,,,,
561,08/29/22 01:32:40 PM,101.722,36.187,,,,,
562,08/29/22 01:32:50 PM,101.722,36.187,,,,,
563,08/29/22 01:33:00 PM,101.732,36.187,,,,,
564,08/29/22 01:33:10 PM,101.742,36.187,,,,,
565,08/29/22 01:33:20 PM,101.742,36.187,,,,,
566,08/29/22 01:33:30 PM,101.729,36.079,,,,,
567,08/29/22 01:33:40 PM,101.739,36.079,,,,,
568,08/29/22 01:33:50 PM,101.749,36.079,,,,,
569,08/29/22 01:34:00 PM,101.739,36.079,,,,,
570,08/29/22 01:34:10 PM,101.719,36.079,,,,,
571,08/29/22 01:34:20 PM,101.739,36.079,,,,,
572,08/29/22 01:34:30 PM,101.739,36.079,,,,,
573,08/29/22 01:34:40 PM,101.749,36.079,,,,,
574,08/29/22 01:34:50 PM,101.739,36.079,,,,,
575,08/29/22 01:35:00 PM,101.749,36.079,,,,,
576,08/29/22 01:35:10 PM,101.739,36.079,,,,,
577,08/29/22 01:35:20 PM,101.745,35.971,,,,,
578,08/29/22 01:35:30 PM,101.735,35.971,,,,,
579,08/29/22 01:35:40 PM,101.735,35.971,,,,,
580,08/29/22 01:35:50 PM,101.735,35.971,,,,,
581,08/29/22 01:36:00 PM,101.735,35.971,,,,,
582,08/29/22 01:36:10 PM,101.745,35.971,,,,,
583,08/29/22 01:36:20 PM,101.745,35.971,,,,,
584,08/29/22 01:36:30 PM,101.745,35.971,,,,,
585,08/29/22 01:36:40 PM,101.745,35.971,,,,,
586,08/29/22 01:36:50 PM,101.725,35.971,,,,,
587,08/29/22 01:37:00 PM,101.751,35.864,,,,,
588,08/29/22 01:37:10 PM,101.741,35.864,,,,,
589,08/29/22 01:37:20 PM,101.741,35.864,,,,,
590,08/29/22 01:37:30 PM,101.731,35.864,,,,,
591,08/29/22 01:37:40 PM,101.741,35.864,,,,,
592,08/29/22 01:37:50 PM,101.748,35.756,,,,,
593,08/29/22 01:38:00 PM,101.738,35.756,,,,,
594,08/29/22 01:38:10 PM,101.738,35.756,,,,,
595,08/29/22 01:38:20 PM,101.738,35.756,,,,,
596,08/29/22 01:38:30 PM,101.738,35.756,,,,,
597,08/29/22 01:38:40 PM,101.744,35.649,,,,,
598,08/29/22 01:38:50 PM,101.744,35.649,,,,,
599,08/29/22 01:39:00 PM,101.744,35.649,,,,,
600,08/29/22 01:39:10 PM,101.754,35.649,,,,,
601,08/29/22 01:39:20 PM,101.764,35.649,,,,,
602,08/29/22 01:39:30 PM,101.774,35.649,,,,,
603,08/29/22 01:39:40 PM,101.750,35.542,,,,,
604,08/29/22 01:39:50 PM,101.750,35.542,,,,,
605,08/29/22 01:40:00 PM,101.760,35.542,,,,,
606,08/29/22 01:40:10 PM,101.750,35.542,,,,,
607,08/29/22 01:40:20 PM,101.760,35.542,,,,,
608,08/29/22 01:40:30 PM,101.750,35.542,,,,,
609,08/29/22 01:40:40 PM,101.747,35.435,,,,,
610,08/29/22 01:40:50 PM,101.727,35.435,,,,,
611,08/29/22 01:41:00 PM,101.727,35.435,,,,,
612,08/29/22 01:41:10 PM,101.747,35.435,,,,,
613,08/29/22 01:41:20 PM,101.727,35.435,,,,,
614,08/29/22 01:41:30 PM,101.723,35.328,,,,,
615,08/29/22 01:41:40 PM,101.733,35.328,,,,,
616,08/29/22 01:41:50 PM,101.733,35.328,,,,,
617,08/29/22 01:42:00 PM,101.743,35.328,,,,,
618,08/29/22 01:42:10 PM,101.733,35.328,,,,,
619,08/29/22 01:42:20 PM,101.723,35.328,,,,,
620,08/29/22 01:42:30 PM,101.759,35.222,,,,,
621,08/29/22 01:42:40 PM,101.739,35.222,,,,,
622,08/29/22 01:42:50 PM,101.729,35.222,,,,,
623,08/29/22 01:43:00 PM,101.719,35.222,,,,,
624,08/29/22 01:43:10 PM,101.729,35.222,,,,,
625,08/29/22 01:43:20 PM,101.729,35.222,,,,,
626,08/29/22 01:43:30 PM,101.729,35.222,,,,,
627,08/29/22 01:43:40 PM,101.729,35.222,,,,,
628,08/29/22 01:43:50 PM,101.739,35.222,,,,,
629,08/29/22 01:44:00 PM,101.729,35.222,,,,,
630,08/29/22 01:44:10 PM,101.739,35.222,,,,,
631,08/29/22 01:44:20 PM,101.749,35.222,,,,,
632,08/29/22 01:44:30 PM,101.749,35.222,,,,,
633,08/29/22 01:44:40 PM,101.739,35.222,,,,,
634,08/29/22 01:44:50 PM,101.736,35.115,,,,,
635,08/29/22 01:45:00 PM,101.736,35.115,,,,,
636,08/29/22 01:45:10 PM,101.706,35.115,,,,,
637,08/29/22 01:45:20 PM,101.746,35.115,,,,,
638,08/29/22 01:45:30 PM,101.736,35.115,,,,,
639,08/29/22 01:45:40 PM,101.756,35.115,,,,,
640,08/29/22 01:45:50 PM,101.746,35.115,,,,,
641,08/29/22 01:46:00 PM,101.746,35.115,,,,,
642,08/29/22 01:46:10 PM,101.756,35.115,,,,,
643,08/29/22 01:46:20 PM,101.736,35.115,,,,,
644,08/29/22 01:46:30 PM,101.726,35.115,,,,,
645,08/29/22 01:46:40 PM,101.742,35.009,,,,,
646,08/29/22 01:46:50 PM,101.742,35.009,,,,,
647,08/29/22 01:47:00 PM,101.732,35.009,,,,,
648,08/29/22 01:47:10 PM,101.742,35.009,,,,,
649,08/29/22 01:47:20 PM,101.752,35.009,,,,,
650,08/29/22 01:47:30 PM,101.732,35.009,,,,,
651,08/29/22 01:47:40 PM,101.742,35.009,,,,,
652,08/29/22 01:47:50 PM,101.738,34.903,,,,,
653,08/29/22 01:48:00 PM,101.748,34.903,,,,,
654,08/29/22 01:48:10 PM,101.748,34.903,,,,,
655,08/29/22 01:48:20 PM,101.738,34.903,,,,,
656,08/29/22 01:48:30 PM,101.758,34.903,,,,,
657,08/29/22 01:48:40 PM,101.738,34.903,,,,,
658,08/29/22 01:48:50 PM,101.765,34.796,,,,,
659,08/29/22 01:49:00 PM,101.765,34.796,,,,,
660,08/29/22 01:49:10 PM,101.745,34.796,,,,,
661,08/29/22 01:49:20 PM,101.735,34.796,,,,,
662,08/29/22 01:49:30 PM,101.735,34.796,,,,,
663,08/29/22 01:49:40 PM,101.745,34.796,,,,,
664,08/29/22 01:49:50 PM,101.741,34.691,,,,,
665,08/29/22 01:50:00 PM,101.751,34.691,,,,,
666,08/29/22 01:50:10 PM,101.731,34.691,,,,,
667,08/29/22 01:50:20 PM,101.751,34.691,,,,,
668,08/29/22 01:50:30 PM,101.741,34.691,,,,,
669,08/29/22 01:50:40 PM,101.737,34.585,,,,,
670,08/29/22 01:50:50 PM,101.727,34.585,,,,,
671,08/29/22 01:51:00 PM,101.737,34.585,,,,,
672,08/29/22 01:51:10 PM,101.727,34.585,,,,,
673,08/29/22 01:51:20 PM,101.737,34.585,,,,,
674,08/29/22 01:51:30 PM,101.727,34.585,,,,,
675,08/29/22 01:51:40 PM,101.734,34.479,,,,,
676,08/29/22 01:51:50 PM,101.734,34.479,,,,,
677,08/29/22 01:52:00 PM,101.714,34.479,,,,,
678,08/29/22 01:52:10 PM,101.724,34.479,,,,,
679,08/29/22 01:52:20 PM,101.724,34.479,,,,,
680,08/29/22 01:52:30 PM,101.720,34.374,,,,,
681,08/29/22 01:52:40 PM,101.740,34.374,,,,,
682,08/29/22 01:52:50 PM,101.740,34.374,,,,,
683,08/29/22 01:53:00 PM,101.730,34.374,,,,,
684,08/29/22 01:53:10 PM,101.740,34.374,,,,,
685,08/29/22 01:53:20 PM,101.730,34.374,,,,,
686,08/29/22 01:53:30 PM,101.730,34.374,,,,,
687,08/29/22 01:53:40 PM,101.726,34.268,,,,,
688,08/29/22 01:53:50 PM,101.736,34.268,,,,,
689,08/29/22 01:54:00 PM,101.726,34.268,,,,,
690,08/29/22 01:54:10 PM,101.716,34.268,,,,,
691,08/29/22 01:54:20 PM,101.716,34.268,,,,,
692,08/29/22 01:54:30 PM,101.726,34.268,,,,,
693,08/29/22 01:54:40 PM,101.726,34.268,,,,,
694,08/29/22 01:54:50 PM,101.736,34.268,,,,,
695,08/29/22 01:55:00 PM,101.733,34.163,,,,,
696,08/29/22 01:55:10 PM,101.733,34.163,,,,,
697,08/29/22 01:55:20 PM,101.733,34.163,,,,,
698,08/29/22 01:55:30 PM,101.713,34.163,,,,,
699,08/29/22 01:55:40 PM,101.733,34.163,,,,,
700,08/29/22 01:55:50 PM,101.733,34.163,,,,,
701,08/29/22 01:56:00 PM,101.713,34.163,,,,,
702,08/29/22 01:56:10 PM,101.733,34.163,,,,,
703,08/29/22 01:56:20 PM,101.749,34.058,,,,,
704,08/29/22 01:56:30 PM,101.739,34.058,,,,,
705,08/29/22 01:56:40 PM,101.749,34.058,,,,,
706,08/29/22 01:56:50 PM,101.729,34.058,,,,,
707,08/29/22 01:57:00 PM,101.739,34.058,,,,,
708,08/29/22 01:57:10 PM,101.709,34.058,,,,,
709,08/29/22 01:57:20 PM,101.709,34.058,,,,,
710,08/29/22 01:57:30 PM,101.709,34.058,,,,,
711,08/29/22 01:57:40 PM,101.739,34.058,,,,,
712,08/29/22 01:57:50 PM,101.699,34.058,,,,,
713,08/29/22 01:58:00 PM,101.706,33.953,,,,,
714,08/29/22 01:58:10 PM,101.696,33.953,,,,,
715,08/29/22 01:58:20 PM,101.696,33.953,,,,,
716,08/29/22 01:58:30 PM,101.726,33.953,,,,,
717,08/29/22 01:58:40 PM,101.726,33.953,,,,,
718,08/29/22 01:58:50 PM,101.716,33.953,,,,,
719,08/29/22 01:59:00 PM,101.716,33.953,,,,,
720,08/29/22 01:59:10 PM,101.706,33.953,,,,,
721,08/29/22 01:59:20 PM,101.716,33.953,,,,,
722,08/29/22 01:59:30 PM,101.736,33.953,,,,,
723,08/29/22 01:59:40 PM,101.716,33.953,,,,,
724,08/29/22 01:59:50 PM,101.716,33.953,,,,,
725,08/29/22 02:00:00 PM,101.722,33.848,,,,,
726,08/29/22 02:00:10 PM,101.712,33.848,,,,,
727,08/29/22 02:00:20 PM,101.722,33.848,,,,,
728,08/29/22 02:00:30 PM,101.722,33.848,,,,,
729,08/29/22 02:00:40 PM,101.732,33.848,,,,,
730,08/29/22 02:00:50 PM,101.722,33.848,,,,,
731,08/29/22 02:01:00 PM,101.732,33.848,,,,,
732,08/29/22 02:01:10 PM,101.722,33.848,,,,,
733,08/29/22 02:01:20 PM,101.722,33.848,,,,,
734,08/29/22 02:01:30 PM,101.722,33.848,,,,,
735,08/29/22 02:01:40 PM,101.722,33.848,,,,,
736,08/29/22 02:01:50 PM,101.718,33.743,,,,,
737,08/29/22 02:02:00 PM,101.698,33.743,,,,,
738,08/29/22 02:02:10 PM,101.728,33.743,,,,,
739,08/29/22 02:02:20 PM,101.728,33.743,,,,,
740,08/29/22 02:02:30 PM,101.728,33.743,,,,,
741,08/29/22 02:02:40 PM,101.718,33.743,,,,,
742,08/29/22 02:02:50 PM,101.708,33.743,,,,,
743,08/29/22 02:03:00 PM,101.698,33.743,,,,,
744,08/29/22 02:03:10 PM,101.718,33.743,,,,,
745,08/29/22 02:03:20 PM,101.718,33.743,,,,,
746,08/29/22 02:03:30 PM,101.728,33.743,,,,,
747,08/29/22 02:03:40 PM,101.728,33.743,,,,,
748,08/29/22 02:03:50 PM,101.708,33.743,,,,,
749,08/29/22 02:04:00 PM,101.718,33.743,,,,,
750,08/29/22 02:04:10 PM,101.728,33.743,,,,,
751,08/29/22 02:04:20 PM,101.718,33.743,,,,,
752,08/29/22 02:04:30 PM,101.715,33.639,,,,,
753,08/29/22 02:04:40 PM,101.685,33.639,,,,,
754,08/29/22 02:04:50 PM,101.695,33.639,,,,,
755,08/29/22 02:05:00 PM,101.715,33.639,,,,,
756,08/29/22 02:05:10 PM,101.711,33.535,,,,,
757,08/29/22 02:05:20 PM,101.701,33.535,,,,,
758,08/29/22 02:05:30 PM,101.701,33.535,,,,,
759,08/29/22 02:05:40 PM,101.701,33.535,,,,,
760,08/29/22 02:05:50 PM,101.721,33.535,,,,,
761,08/29/22 02:06:00 PM,101.718,33.430,,,,,
762,08/29/22 02:06:10 PM,101.718,33.430,,,,,
763,08/29/22 02:06:20 PM,101.688,33.430,,,,,
764,08/29/22 02:06:30 PM,101.688,33.430,,,,,
765,08/29/22 02:06:40 PM,101.708,33.430,,,,,
766,08/29/22 02:06:50 PM,101.708,33.430,,,,,
767,08/29/22 02:07:00 PM,101.718,33.430,,,,,
768,08/29/22 02:07:10 PM,101.714,33.326,,,,,
769,08/29/22 02:07:20 PM,101.694,33.326,,,,,
770,08/29/22 02:07:30 PM,101.714,33.326,,,,,
771,08/29/22 02:07:40 PM,101.704,33.326,,,,,
772,08/29/22 02:07:50 PM,101.674,33.326,,,,,
773,08/29/22 02:08:00 PM,101.684,33.326,,,,,
774,08/29/22 02:08:10 PM,101.694,33.326,,,,,
775,08/29/22 02:08:20 PM,101.704,33.326,,,,,
776,08/29/22 02:08:30 PM,101.690,33.222,,,,,
777,08/29/22 02:08:40 PM,101.700,33.222,,,,,
778,08/29/22 02:08:50 PM,101.710,33.222,,,,,
779,08/29/22 02:09:00 PM,101.700,33.222,,,,,
780,08/29/22 02:09:10 PM,101.700,33.222,,,,,
781,08/29/22 02:09:20 PM,101.700,33.222,,,,,
782,08/29/22 02:09:30 PM,101.710,33.222,,,,,
783,08/29/22 02:09:40 PM,101.700,33.222,,,,,
784,08/29/22 02:09:50 PM,101.680,33.222,,,,,
785,08/29/22 02:10:00 PM,101.717,33.118,,,,,
786,08/29/22 02:10:10 PM,101.707,33.118,,,,,
787,08/29/22 02:10:20 PM,101.717,33.118,,,,,
788,08/29/22 02:10:30 PM,101.717,33.118,,,,,
789,08/29/22 02:10:40 PM,101.697,33.118,,,,,
790,08/29/22 02:10:50 PM,101.697,33.118,,,,,
791,08/29/22 02:11:00 PM,101.717,33.118,,,,,
792,08/29/22 02:11:10 PM,101.727,33.118,,,,,
793,08/29/22 02:11:20 PM,101.733,33.014,,,,,
794,08/29/22 02:11:30 PM,101.713,33.014,,,,,
795,08/29/22 02:11:40 PM,101.703,33.014,,,,,
796,08/29/22 02:11:50 PM,101.713,33.014,,,,,
797,08/29/22 02:12:00 PM,101.703,33.014,,,,,
798,08/29/22 02:12:10 PM,101.703,33.014,,,,,
799,08/29/22 02:12:20 PM,101.713,33.014,,,,,
800,08/29/22 02:12:30 PM,101.723,33.014,,,,,
801,08/29/22 02:12:40 PM,101.703,33.014,,,,,
802,08/29/22 02:12:50 PM,101.700,32.911,,,,,
803,08/29/22 02:13:00 PM,101.710,32.911,,,,,
804,08/29/22 02:13:10 PM,101.690,32.911,,,,,
805,08/29/22 02:13:20 PM,101.700,32.911,,,,,
806,08/29/22 02:13:30 PM,101.700,32.911,,,,,
807,08/29/22 02:13:40 PM,101.710,32.911,,,,,
808,08/29/22 02:13:50 PM,101.690,32.911,,,,,
809,08/29/22 02:14:00 PM,101.700,32.911,,,,,
810,08/29/22 02:14:10 PM,101.710,32.911,,,,,
811,08/29/22 02:14:20 PM,101.690,32.911,,,,,
812,08/29/22 02:14:30 PM,101.710,32.911,,,,,
813,08/29/22 02:14:40 PM,101.700,32.911,,,,,
814,08/29/22 02:14:50 PM,101.700,32.911,,,,,
815,08/29/22 02:15:00 PM,101.696,32.807,,,,,
816,08/29/22 02:15:10 PM,101.686,32.807,,,,,
817,08/29/22 02:15:20 PM,101.686,32.807,,,,,
818,08/29/22 02:15:30 PM,101.686,32.807,,,,,
819,08/29/22 02:15:40 PM,101.686,32.807,,,,,
820,08/29/22 02:15:50 PM,101.686,32.807,,,,,
821,08/29/22 02:16:00 PM,101.676,32.807,,,,,
822,08/29/22 02:16:10 PM,101.676,32.807,,,,,
823,08/29/22 02:16:20 PM,101.686,32.807,,,,,
824,08/29/22 02:16:30 PM,101.696,32.807,,,,,
825,08/29/22 02:16:40 PM,101.700,32.911,,,,,
826,08/29/22 02:16:50 PM,101.700,32.911,,,,,
827,08/29/22 02:17:00 PM,101.680,32.911,,,,,
828,08/29/22 02:17:10 PM,101.680,32.911,,,,,
829,08/29/22 02:17:20 PM,101.670,32.911,,,,,
830,08/29/22 02:17:30 PM,101.683,33.014,,,,,
831,08/29/22 02:17:40 PM,101.683,33.014,,,,,
832,08/29/22 02:17:50 PM,101.683,33.014,,,,,
833,08/29/22 02:18:00 PM,101.687,33.118,,,,,
834,08/29/22 02:18:10 PM,101.687,33.118,,,,,
835,08/29/22 02:18:20 PM,101.690,33.222,,,,,
836,08/29/22 02:18:30 PM,101.690,33.222,,,,,
837,08/29/22 02:18:40 PM,101.670,33.222,,,,,
838,08/29/22 02:18:50 PM,101.684,33.326,,,,,
839,08/29/22 02:19:00 PM,101.674,33.326,,,,,
840,08/29/22 02:19:10 PM,101.674,33.326,,,,,
841,08/29/22 02:19:20 PM,101.668,33.430,,,,,
842,08/29/22 02:19:30 PM,101.678,33.430,,,,,
843,08/29/22 02:19:40 PM,101.651,33.535,,,,,
844,08/29/22 02:19:50 PM,101.691,33.535,,,,,
845,08/29/22 02:20:00 PM,101.685,33.639,,,,,
846,08/29/22 02:20:10 PM,101.678,33.743,,,,,
847,08/29/22 02:20:20 PM,101.672,33.848,,,,,
848,08/29/22 02:20:30 PM,101.686,33.953,,,,,
849,08/29/22 02:20:40 PM,101.686,33.953,,,,,
850,08/29/22 02:20:50 PM,101.699,34.058,,,,,
851,08/29/22 02:21:00 PM,101.693,34.163,,,,,
852,08/29/22 02:21:10 PM,101.693,34.163,,,,,
853,08/29/22 02:21:20 PM,101.686,34.268,,,,,
854,08/29/22 02:21:30 PM,101.706,34.268,,,,,
855,08/29/22 02:21:40 PM,101.700,34.374,,,,,
856,08/29/22 02:21:50 PM,101.690,34.374,,,,,
857,08/29/22 02:22:00 PM,101.690,34.374,,,,,
858,08/29/22 02:22:10 PM,101.704,34.479,,,,,
859,08/29/22 02:22:20 PM,101.684,34.479,,,,,
860,08/29/22 02:22:30 PM,101.707,34.585,,,,,
861,08/29/22 02:22:40 PM,101.687,34.585,,,,,
862,08/29/22 02:22:50 PM,101.691,34.691,,,,,
863,08/29/22 02:23:00 PM,101.691,34.691,,,,,
864,08/29/22 02:23:10 PM,101.695,34.796,,,,,
865,08/29/22 02:23:20 PM,101.695,34.796,,,,,
866,08/29/22 02:23:30 PM,101.675,34.796,,,,,
867,08/29/22 02:23:40 PM,101.708,34.903,,,,,
868,08/29/22 02:23:50 PM,101.678,34.903,,,,,
869,08/29/22 02:24:00 PM,101.708,34.903,,,,,
870,08/29/22 02:24:10 PM,101.672,35.009,,,,,
871,08/29/22 02:24:20 PM,101.672,35.009,,,,,
872,08/29/22 02:24:30 PM,101.672,35.009,,,,,
873,08/29/22 02:24:40 PM,101.686,35.115,,,,,
874,08/29/22 02:24:50 PM,101.666,35.115,,,,,
875,08/29/22 02:25:00 PM,101.696,35.115,,,,,
876,08/29/22 02:25:10 PM,101.706,35.115,,,,,
877,08/29/22 02:25:20 PM,101.699,35.222,,,,,
878,08/29/22 02:25:30 PM,101.679,35.222,,,,,
879,08/29/22 02:25:40 PM,101.669,35.222,,,,,
880,08/29/22 02:25:50 PM,101.679,35.222,,,,,
881,08/29/22 02:26:00 PM,101.693,35.328,,,,,
882,08/29/22 02:26:10 PM,101.693,35.328,,,,,
883,08/29/22 02:26:20 PM,101.673,35.328,,,,,
884,08/29/22 02:26:30 PM,101.683,35.328,,,,,
885,08/29/22 02:26:40 PM,101.683,35.328,,,,,
886,08/29/22 02:26:50 PM,101.697,35.435,,,,,
887,08/29/22 02:27:00 PM,101.687,35.435,,,,,
888,08/29/22 02:27:10 PM,101.677,35.435,,,,,
889,08/29/22 02:27:20 PM,101.687,35.435,,,,,
890,08/29/22 02:27:30 PM,101.687,35.435,,,,,
891,08/29/22 02:27:40 PM,101.690,35.542,,,,,
892,08/29/22 02:27:50 PM,101.670,35.542,,,,,
893,08/29/22 02:28:00 PM,101.690,35.542,,,,,
894,08/29/22 02:28:10 PM,101.680,35.542,,,,,
895,08/29/22 02:28:20 PM,101.690,35.542,,,,,
896,08/29/22 02:28:30 PM,101.690,35.542,,,,,
897,08/29/22 02:28:40 PM,101.700,35.542,,,,,
898,08/29/22 02:28:50 PM,101.694,35.649,,,,,
899,08/29/22 02:29:00 PM,101.694,35.649,,,,,
900,08/29/22 02:29:10 PM,101.684,35.649,,,,,
901,08/29/22 02:29:20 PM,101.684,35.649,,,,,
902,08/29/22 02:29:30 PM,101.684,35.649,,,,,
903,08/29/22 02:29:40 PM,101.684,35.649,,,,,
904,08/29/22 02:29:50 PM,101.684,35.649,,,,,
905,08/29/22 02:30:00 PM,101.684,35.649,,,,,
906,08/29/22 02:30:10 PM,101.678,35.756,,,,,
907,08/29/22 02:30:20 PM,101.668,35.756,,,,,
908,08/29/22 02:30:30 PM,101.668,35.756,,,,,
909,08/29/22 02:30:40 PM,101.678,35.756,,,,,
910,08/29/22 02:30:50 PM,101.678,35.756,,,,,
911,08/29/22 02:31:00 PM,101.688,35.756,,,,,
912,08/29/22 02:31:10 PM,101.688,35.756,,,,,
